name,price,status,shipping,free_returns,items_sold
Coach Purse Black ,7000,Pre-Owned,1034,False,
Women PU Leather Handbags Messenger Shoulder Bags Tote Satchel Purse Crossbody,1004,Brand New,0,False,0
Juicy Couture Wintage Bag,9500,Brand New,1000,False,
Women Bag Coach Vintage ,7500,Pre-Owned,1000,False,
Waterproof Backpack Women Purse Nylon Shoulder Rucksack Small School Travel Bag,1581,Brand New,0,False,0
NEW WITH TAGS Kate Spade Women’s Purse Handbag $379 Tag,35000,Brand New,1067,False,
"NWT Mary Frances Live, Love, Wine Chain Beaded Heart Bag Clutch Crossbody",8900,Brand New,900,False,
Wrangler Tote Denim Crossbody Purse Southwestern Cowgirl Guitar Strap NWT,3500,Brand New,800,False,0
MichaeI Kors Small Studded Leather Butterfly Camo Camera Crossbody Bag,4400,Pre-Owned,1280,True,
The Sak,4500,Pre-Owned,1034,False,
Longchamp Shoulder Handle Bag M size BLACK Le Pliage ENERGY 32cmx28cmx17cm,9949,New (Other),0,True,0
Marlo Black Leather Purse Shoulder Bag Clutch No Strap,2500,Pre-Owned,900,False,
 Small Suede Crossbody Handbag - Fall Satchel Purse ,1416,Brand New,0,False,0
Women Soft Leather Shoulder Crossbody Bag Work Travel Ladies Women Handbag ,1399,Brand New,0,True,
Banana Republic Clutch Bag,2800,Brand New,871,False,
Shop on eBay,2000,Brand New,,False,
Shop on eBay,2000,Brand New,,False,
Fossil Emerson Women's Small Hobo Crossbody Bags Variety Colors,7000,New (Other),1271,False,
Mcm Women’s Crossbody Bag,16999,New (Other),,False,0
Alo Women'S Gym Bag Tote Training Yoga Bag Luggage Bag Crossbody Black,4580,Brand New,0,False,0
 Kate Spade Eva Women's Small Bucket Crossbody Bag,4600,Pre-Owned,898,False,
 Small Suede Crossbody Handbag - Fall Satchel Purse ,1416,Brand New,0,False,0
Dooney & Bourke Saffiano Small Tote,9299,Brand New,0,False,0
Michael Kors Mott Charm Swag Handbag Large Leather Shoulder Bag Black,14999,Brand New,1620,False,
COACH Shiny Black Gold Detail Messenger Shoulder Bag Purse,4500,Pre-Owned,1171,False,
Brand New in Wrapper Michael Kors Crossbody Luisa Black Leather Medium Handbag,10000,Brand New,1910,False,0
America & beyond embellished Tote Bag Purse Beaded New,2800,Brand New,0,False,0
Lululemon Black / Silver Everywhere Belt Bag 1L NWT Brand New,1294,Brand New,457,False,
Myfriday Gray Women Cell Phone Card Slots Bag Over Shoulder Handbag Purse,2495,New (Other),850,False,0
Ferragamo Gancini Leather Shoulder Bag Women's Black,129999,New (Other),0,False,0
Genuine Leather Distressed Crossbody / Shoulder Bag Chestnut Brown ,4000,Pre-Owned,1258,False,
Alo Yoga Travel Cosmetic Bag Women's Waterproof Multifunctional Storage Bag Hot,2999,Brand New,399,False,0
JUICY COUTURE BAG ,17000,Brand New,1639,False,
Women Travel Insert Handbag Organizer Purse Large Liner Organizer Tidy Bag New,599,Brand New,0,True,0
Punk Gothic Skull Crossbone Goth Purse Women Shoulder Bag Crossbody Wallet Black,2495,Brand New,0,True,0
NEW Women's Nylon Crossbody Bag Shoulder Armpit Chest Bag Large Capacity Travel,968,Brand New,0,False,0
Bally Leather Shoulder Bag,3800,Pre-Owned,0,False,
Women Medium Fashion Leather Glitter Tablet Shoulder Crossbody Bag Purse Handbag,1999,Brand New,0,True,0
Michael Kors Jet Set Travel Medium Dome Vanilla Crossbody Signature MK Bag,6494,Brand New,0,True,0
Vintage Women Clutch Evening Bag Floral Kiss Lock Handbag for Wedding Party Prom,2450,Brand New,0,False,0
Max New York Signature Leather East West Handbag,4500,Pre-Owned,621,False,
Clutch-Mini Shoulder Purse Handbag-Black w/  shoulder strap,900,Pre-Owned,,False,0
Dooney & Bourke Pebble Grain Hobo,12299,Brand New,0,False,0
genuine leather shoulder bags for womens ,5500,New (Other),,False,0
True Religion Shoulder Bag Black Denim Boho Slouch Front Pockets Satchel Handbag,3500,Brand New,1331,False,0
Baggallini Women's Calais Crossbody Bag *Blush Shimmer* NWT,4999,Brand New,0,False,0
Kipling Ron Crossbody Bag True Blue Tonal,3950,Brand New,0,True,0
Clear PVC Sling Transparent Bag Stadium Shoulder Crossbody Backpack Adjustable,699,Brand New,0,False,79
New Alo Yoga Women'S Gym Bag Tote Training Yoga Bag Luggage Bag Crossbody,4499,Brand New,0,False,0
NWT Vera Bradley 25th Anniversary Petite Purse And Matching Small Bag Kiss Lock,12800,Brand New,1665,False,
Travelon Women's Anti-Theft Double-Zip Crossbody Bag - Summer Paisley,2999,Brand New,0,False,0
New Genuine High Quality Soft Leather Luxury Purses Crossbody Bag Designer Women,2699,Brand New,0,False,
Quince Italian Leather Triple Compartment Bucket Bag 11x12x6 Taupe,8999,Brand New,1665,False,0
Nine West Women’s Crossbody Satchel Bag,1500,New (Other),400,False,
Kate Spade Elizabeth Leather Handbag Purse Purple ,9000,Pre-Owned,,False,0
NEW ALO YOGA Bucket Crossbody Bag Black&Brown 20L Portable Outdoor Sports Bags,3499,Brand New,0,False,0
Genuine Leather Crossbody Bag Women's Shoulder Saddle Beach Purse Buckle Sling,3888,Brand New,0,False,0
Dakine Jo Jo Crossbody Handbag,2995,Brand New,0,False,0
Lululemon New Key Bag Wallet Buckle Bag Dual Pouch Wristlet Gold/Purple NEW,1999,Brand New,0,False,
Pebble Leather Purse,7500,Pre-Owned,1000,False,
LONDON AT HARRODS VINYL TOTE BAG,1495,New (Other),695,False,
Sling Bags for Women Crossbody Fanny Packs Chest Bag for Women Shopping Travel,639,Brand New,0,False,0
Thirty One Organizing Utility Mummy Tote Bag 31 Gift More Designs,1999,New (Other),0,False,
LOUNGEFLY DISNEY STITCH TONAL CARVING CROSSBODY BAG~ WITH TAGS~ BRAND NEW~,99,Brand New,699,True,
Women Tote Handbag Elegant Lady Shoulder Crossbody Bags High Quality Blue Black,4559,Brand New,1399,False,0
Maje Women's Bag Shoulder Bag,128,Brand New,2062,False,
Women Lady Leather Handbags Shoulder Messenger Satchel Tote Crossbody Bags Purse,1899,Brand New,0,False,0
Hard Shell Transparent Bag STADIUM APROVED Shoulder Crossbody Clear Waterproof,1890,Brand New,0,False,0
BURBERRY Hand Bag Hobo Leather Red Authentic,24000,Pre-Owned,2000,True,
Black Lululemon New Key Bag Wallet Buckle Bag Dual Pouch Wristlet,2009,Brand New,0,False,11
Jimmy Choo Parfums gold patent Tote Shiny Shoulder Bag Embossed Handbag - NWT !,2500,Brand New,0,False,0
CLEANED 2013 BETTY BOOP Licensed Crossbody Purse Shoulder Bag Studded Rhinestone,4500,Pre-Owned,995,False,0
Summer Straw Crossbody Bag Women Beach Woven Shoulder Handbag Purse,1177,Brand New,0,False,11
Dooney & Bourke Clear IT Medium Shopper School Beach Bag Purse Tote Handbag,6999,Brand New,599,False,0
Dooney & Bourke Florentine Medium Russel Bag,27500,Brand New,0,False,0
Genny Italian Leather purse bag made in Italy! See photos,2695,Pre-Owned,599,False,
Luluemon All Night Festival Bag Micro 2L,1296,Brand New,701,False,
NEW CHALA KHAKI TAN BIRD FLOWER RFID VENTURE EVOLUTION CELLPHONE CROSSBODY PURSE,3440,Brand New,0,True,0
Lorelei Orange Snakeskin Embossed Clutch Shoulder Bag Gold Chain,2695,Pre-Owned,0,False,
BURBERRY Hand Bag Leather Khaki Authentic,17800,Pre-Owned,0,True,
Black Denim Crossbody Shoulder Bag With Multiple Pockets ,2499,Brand New,,False,0
UNIQLO Round Mini Crochet Bag Shoulder Bag Women Gift Japan New,3791,Brand New,0,True,0
Quince Italian Leather Triple Compartment Shopper Tote Bag 12x17.5x14.5” Tan,8999,Brand New,2120,False,
Juicy Couture Pink Woven Bag ,1800,Brand New,0,False,0
Bolso De Cuero Para Mujer Bolsa Moda Lujo Hombro Mano Cartera Bandolera Elegante,2609,Brand New,421,False,42
Foundational Weekender Bag - Universal Thread Black,1799,Brand New,0,True,0
Women Crossbody Bag Strawberry Shoulder Bag Purse for Spring Shopping,1637,Brand New,0,False,0
MICHAEL KORS RHEA MEDIUM ZIP BACKPACK BAG TOTE MK POWDER BLUSH PINK MK LOGO,12799,Brand New,0,True,0
Bath & Body Works Disney Princess Collection Tote Bag Purse Metallic Shoulder,5999,Brand New,0,False,0
Betsey Johnson Kitsch Sauced Up Pizza Slice Crossbody Bag...Rhinestones & BLING,9999,Brand New,1271,False,
Steve Madden Quilted Crossbody / Shoulder Bag W/Pouch & ID Cards Holder VANILLA,3898,Brand New,0,False,
"Straw Bag, tote bag, french beach bag, vacation bag, Raffia bag, black or white",799,New (Other),400,False,0
Women Hand Bags ,3999,Pre-Owned,931,False,
Shop on eBay,2000,Brand New,,False,
Shop on eBay,2000,Brand New,,False,
Women Hand Bags ,3999,Pre-Owned,931,False,
handbags women leather,7000,Pre-Owned,1000,False,
Kate Spade | Daily Tote Black Shoulder Bag,11500,Pre-Owned,1665,False,
Baggallini Women's Calais Crossbody Bag *Black * NWT,4999,Brand New,0,False,0
Lululemon Black / Silver Everywhere Belt Bag 1L NWT Brand New,1296,Brand New,457,False,0
KARL LAGERFELD  WHITE SATCHEL TOTE CROSSBODY ,9900,Brand New,0,False,
Varriale Italian Leather Totebag Handbag Shoulder Bag Crossbody Bag Womens Bags,8500,Pre-Owned,1300,False,0
Women's Sling Bag Crossbody Shoulder Bags Chest Sling Bag Sports Backpack Travel,929,Brand New,0,False,100
Buffalo BDB David Bitton Faux Leather Shoulder Strap Bag Mini Purse Set NWT,5000,New (Other),0,False,
NWT Popular “C” brand Zip Tote In Leather PINK,12575,Brand New,,False,0
🌞MARC JACOBS NEW Q NATASHA BLACK LEATHER GOLD CROSSBODY SHOULDER BAG🌺NWT!,25999,Brand New,,True,0
Pom Pom London Rare Vintage City Style BLACK  leather bag - New/Flawless 💎,9500,New (Other),1500,False,
Thirty One Medium & Large Utility tote Beach Laundry Basket Storage Bag 31 Gift,2999,New (Other),0,False,0
Faraday Bag - Unisex RFID Crossbody Bag For Credit Card Antitheft Lot,489,Brand New,0,False,0
CHROME HEARTS LEATHER CLUTCH/BAG,350000,Pre-Owned,712,False,
Black fabric bag with gold round handles,1900,Pre-Owned,1196,False,
Small Sling Bag Oxford Waterproof Backpack Lightweight Crossbody Waist Chest Bag,799,Brand New,0,False,0
Madewell The Zip Top Transport Tote Bag Small Crossbody Brown English Leather ,1995,Pre-Owned,1400,False,
Holly Aiken Bag,2800,Pre-Owned,1400,False,
New Women Handbags Bag for 2024 women Female luxury designer shoulder bags 2024,2699,Brand New,0,False,6
Hobo Bags for Women Vegan Leather Handbags Large Ladies Purse Shoulder Bag US,3299,Brand New,0,True,0
Lauren Ralph Lauren Dryden Debby Straw Drawstring Bag Blue Leather Bucket,11000,Pre-Owned,1258,False,
Isabella Fiore handbag Green Large Soft Pebbled Leather,18999,Pre-Owned,1855,False,
Authentic Fendi Zucca Pattern Canvas Brown/Black 2Way Bag W/Dustbag i030502,100,Pre-Owned,2000,True,
Dooney & Bourke Pebble Grain Lexington Crossbody,10900,Brand New,0,False,0
COACH CAK07 Rowan Satchel Bag With Butterfly Print Crossbody NWT,15999,Brand New,,False,0
Dooney & Bourke Clear IT Medium Shopper School Beach Bag Purse Tote Handbag,6999,Brand New,599,False,0
MICHAEL KORS TRAVEL MEDIUM DUFFLE SATCHEL BAG SHOULDER MK TOTE DRAGONFRUIT PINK,11799,Brand New,0,True,0
Kisslock Flap Chain Crossbody Vegan Leather Minimalist Clutch Bag,3500,Brand New,500,False,0
Kipling Danira Shoulder Bag,5360,Brand New,0,True,0
Fossil Leather Shimmery Gold Crossbody Bag •,3995,Pre-Owned,900,False,
LC Lauren Conrad Light Blue Crossbody Bag Purse ,2299,New (Other),0,True,
Clear Plastic Tote Bag Women Transparent Handbag Stadium-Approved Crossbody USA,974,Brand New,0,False,101
Michael Kors Jet Set Travel Medium Double Pocket Tote Vanilla MK Blush Pink,8999,Brand New,0,True,85
NWT Michael Kors Charlotte Large Signature Logo Metallic Tote Bag Silver $448,7499,Brand New,1499,False,
Estee Lauder White Floral with Butterfly Bird Large Tote Shopper Beach Bag *NEW*,1225,New (Other),0,True,0
"- Brand New - Michael Kors Dover Medium Signature Logo Crossbody Bag, MSRP$ 448",9598,Brand New,0,False,
"Large Classic Genuine Leather Tote Bag, Minimalist Leather Designer Bag, Lady Fa",14382,New (Other),1642,False,0
Handloomed Hippie Patchwork Crossbody Bag: Eco-friendly Unisex Shoulder Bag for,2499,Brand New,796,False,0
Tignanello Womens Black Leather Satchel Shoulder Bag Crossbody Detachable Strap,2800,Pre-Owned,0,False,
Synthetic Leather Girl Women Pouch Bag Handbag Soft Cute Purse Wallet Party ,799,Brand New,0,False,0
DOONEY & BOURKE WOMEN'S CRESCENT HOBO Navy New With Tag Original ,4500,Brand New,0,False,0
2025 NWT Victoria's Secret pocket tote bag pink and white LATEST 2025,1900,Brand New,1010,False,
Michael Kors Cindy Medium Signature Logo Dome Satchel Vanilla,8499,New (Other),0,True,0
COACH Tabby26 Crossbody Bag Signature Patent leather Red CM554 outlet New JPN,19800,New (Other),0,True,0
NWT Michael Kors Charlotte Large Signature Logo Metallic Tote Bag Rose Gold $448,7499,Brand New,1499,False,
New Tory Burch Small Kira Chevron Convertible Shoulder Bag Cream,15000,Brand New,0,False,0
Women's Jack Skellington Tote Bag Nightmare Before Christmas 8.5”x9”x5”,1767,Brand New,600,False,0
Women's Tan Open Weave Beach Tote Bag - Cupshe-One Size-Tan,1799,Brand New,0,True,0
NWT Juicy Couture Sweet N Juicy FR Tote Crossbody Pink Lemonade,8000,Brand New,,False,0
Artisan Himalayan Multicolor Boho Hippie Shoulder Bag Crossbody Beige Pattern,1899,Brand New,0,False,0
Dooney & Bourke Paxton Saddle Crossbody Bag Purse BPAXT1492,9995,Pre-Owned,900,False,
New Design Handbags Women Shoulder Bag Soft Synthetic Leather Crossbody,1529,Brand New,0,False,0
"21"" Large Duffle Bag with Adjustable Strap (Pink)",1999,Brand New,0,True,0
Messenger Handbag Waterproof Women Ladies Multi Pocket Cross Body Shoulder Bag,1103,Brand New,0,False,0
Michael Kors Purse jet set travel large chain tote shoulder bag black MK,9300,Brand New,900,False,0
BURBERRY Hand Tote Bag PVC Black Authentic,34000,Pre-Owned,0,True,
One Shoulder Sling Bag Convertible Backpack Black Leather JD * BROKEN ZIPPER*,1500,Pre-Owned,,False,0
Tignanello Buckle Satchel Top Handle Handbag Leather Black / Tan / White,1999,Pre-Owned,1267,True,
New Michael Kors MERCER Brown Logo Small PVC Crossbody Bag Messenger Tote,6800,Brand New,0,True,0
Vintage Coach Handbag/Purse,4000,Pre-Owned,1000,False,
Crossbody Small Shoulder Phone Bag Vintage Messenger Purse Cash Handbag PU Pack,1148,Brand New,0,True,0
Kipling Sabian Metallic Crossbody Mini Bag Metallic Mauve,2499,Brand New,400,True,0
NWT Loungefly Disney Lilo & Stitch Tonal Carving Crossbody Bag,7500,Brand New,945,False,0
Kate Spade Purse,2500,Pre-Owned,898,False,
Hulken Large Beautyblender Pink Reusable Rolling Tote & Shopping Bag with Wheels,8250,Brand New,0,False,0
Michael Kors Travel Medium Duffle Satchel MK Logo Handbag Crossbody Bag (Black),12795,Brand New,0,True,0
Beautiful Vintage Champaign Yellow Giani Bernini Leather  Shoulder Bag,1950,Pre-Owned,1960,False,
Tory Burch Purse EUC,7500,Pre-Owned,1258,False,
Michael Kors Sheila Large Tote Purse Bag,10900,Brand New,0,True,0
NWT Popular “C” brand Zip Tote In Leather Bright Pink,12575,Brand New,,False,0
Makowsky Soft Black Leather Hobo Handbag Shoulder Bag Black Silver,4999,Pre-Owned,1295,False,
Quilted Crossbody Bags for Women Vegan Leather Purses Small Shoulder Handbags wi,4746,Brand New,2220,False,
Vintage Coach 1970’s Red Leather Swagger Bag * RARE* No 0177-034,11000,Pre-Owned,1495,False,
Marc Jacobs Crossbody,6000,Pre-Owned,1000,False,
Authentic Pop Mart Crybaby Shoulder Bag,4500,Brand New,712,False,
Shop on eBay,2000,Brand New,,False,
Shop on eBay,2000,Brand New,,False,
Rattan Straw Fabric Woven Women Tote Bag Rainbow Colour Large Beach Summer Bag,1999,Brand New,0,False,
WOMENS HANDBAGS,3000,New (Other),1085,False,
Dooney and Bourke Cooper Hobo Black bag ,8500,New (Other),1000,False,
Frye Melissa Leather Hobo Bag Women's Grey,18329,New (Other),0,True,0
Vintage Coach 1970’s Red Leather Swagger Bag * RARE* No 0177-034,11000,Pre-Owned,1495,False,0
 Melie Bianco Vegan Leather Shoulder Bag ,2999,Pre-Owned,824,False,0
New Longchamp Shoulder Tote Bag Shopping Bag Light brown - Size L,9433,New (Other),366,False,
Brown ToryBurch Leather Crossbody Bag! With Box Litchi Pattern Purse! ,4500,New (Other),500,False,0
Baggallini Triple Zip Bagg,2490,Brand New,0,False,0
Leather Sling Bag Crossbody Fanny Pack Travel Crossbody Bag for Women Men,3363,Brand New,0,True,0
Michael Kors Gigi Jacquard Cross Body Bag-NEVER USED!,6500,New (Other),,False,0
Vintage Shoulder Handbag Female Tote Bag Casual PU Leather Bucket Crossbody Bag,5595,Brand New,0,False,
Women Handbags Fashion Soft Genuine Leather Crossbody Bags Large Capacity,1565,Brand New,0,False,0
GUESS Women’s Satchel Hands Bag Logo Brown,4500,Pre-Owned,,False,0
Michael Kors Bag            • Never Used ,12500,New (Other),1620,False,
VERA BRADLEY Mini Frame Crossbody Bag,4995,Brand New,819,False,
NWT Lululemon Wallet Buckle Bag Dual Pouch Wristlet New Key Bag -Multiple Colors,3668,Brand New,0,False,0
"BITTY BOGG BAG OFFICIAL NEW WITH TAGS 11""x8.5""x4.5"" MANY COLORS",5500,Brand New,1000,False,0
Waterproof Large-Capacity Beach Tote Bag – Lightweight & Durable,2999,Brand New,0,False,
MARINO ORLANDI WHITE MULTI LOGO FLORAL LEATHER SLING BUCKET BAG & KEY FOB CHARM,39999,Brand New,,False,0
NEW Lug Bebop Crossbody Bag Grass Green - NWT - FREE SHIP,7999,Brand New,0,False,
Sanrio Hello Kitty Tote Bag,2200,Brand New,699,False,0
NWT Popular “C” brand Mini Carryall Crossbody  In Leather Yellow,14500,Brand New,,False,0
Furla Soft Pebbled Leather Bag,11900,Pre-Owned,824,False,
Vera Bradley Quilted Purple Shoulder Bag Tote With Card Wallet EUC,3200,Pre-Owned,819,False,
Coach Gallery Leather Tote Shoulder Bag W/ Coach Long Zip Around Wallet Horse &,9900,Pre-Owned,1000,False,
Coach Women’s tote bag CT859 IMCHK SMALL CITY TOTE Newarticle,20000,Brand New,0,False,63
Michael Kors Black Leather Hamilton Shoulder Bag With Crossbody Strap ,7900,Pre-Owned,1000,False,
Kate Spade New York Pebbled Leather Black Crossbody Bag Purse ,3500,New (Other),1000,False,
Large Capacity Womens Tan Tote Shoulder Bag Casual Everyday Quilted Pattern ,2000,Pre-Owned,898,False,
INC International Concepts Zoiey chain strap women's XL tote bag --BLACK,2250,New (Other),0,False,0
NWT Quince Italian Leather Handwoven Sling Bag - Taupe,7200,Brand New,1665,False,
Chloe Eclipse Shoulder Bag,22000,Pre-Owned,1140,False,
Shoulder Bags for Women Crossbody Bags Lightweight Messenger Purses Handbags US,1299,Brand New,0,True,0
Auth Gucci GG Supreme Brown PVC Leather Shoulder Bag  NS040012,100,Pre-Owned,1000,True,
Dooney & Bourke Pebble Grain Camera Zip Crossbody,11900,Brand New,0,False,0
Juicy Couture Choose Juicy Barrel Bag Lemonade Pink Turquoise Blue,9900,Brand New,,False,0
MICHAEL KORS JET SET ITEM MD POCKET CROSSBODY TECH ATTACHED LEATHER BAG BLACK,11900,Brand New,0,True,0
Tory Burch Mini Block T Crossbody Satchel Bag,9000,Pre-Owned,1000,False,
Vintage Fossil Black /Brown Pebbled Leather Double Handle Shoulder Bag,3497,Pre-Owned,1021,False,
"ONE BAG  NEW  LILLY PULITZER MEDIUM TOTE  BAG WITH SNAP ""very nice piece""",1599,New (Other),0,True,
NWT✨ | IMO | Metallic Silver Rhinestone Embellished Small Shoulder Bag,3000,Brand New,1000,False,
Classic Shoulder Purse MOSSDOOM Black Shoulder Long Strap Handbag for Women,4899,New (Other),0,False,0
Vintage Fossil Purse Navy Blue Leather Brass Crossbody Bag Shoulder Handbag,3100,Pre-Owned,684,False,
"Neiman Marcus Summer Beauty Woven Cylinder Tote Bag White, New Sealed",1999,New (Other),599,False,0
Canvas Crossbody Bag Women Men Shoulder Hobo Purse Tote Messenger Handbag Travel,2754,Brand New,0,False,0
NWOT-1 Lug Bag Replacement Crossbody Shoulder Strap-Choice of Color-Floral/Solid,1499,New (Other),,False,0
Soft Weekender Bag - A New Day Off-White,1899,New (Other),0,True,0
adidas Originals HER Studio London Trefoil Shopper Tote Shoulder Bag GD1855 New,5950,Brand New,895,False,0
NWT Leather THE SAK Purse Studs Zipper Shoulder Bag Metallic Purple -FLAW-,4067,New (Other),1299,True,0
Lululemon New Key Bag Wallet Buckle Bag Dual Pouch Wristlet Black,2299,Brand New,0,False,0
Grey Tote bag,10000,Pre-Owned,0,False,
Kate Spade New York Crossbody Bag with Adjustable Strap Magnetic Closure EUC,4499,Pre-Owned,819,False,
Dooney & Bourke Florentine Foldover Zip Crossbody,7399,Brand New,0,False,0
Coach Pebbled Leather Sky Blue Rose Shoulder Bag,7500,Pre-Owned,1388,False,
Bjorn Borg Men's Black Leather Shoulder Bag,4999,Pre-Owned,855,False,
MICHAEL KORS SHEILA MEDIUM SATCHEL METALLIC MK LOGO GOLD STRIPE SHOULDER BAG,10799,Brand New,0,True,0
Coach Tabby 20 Women's shoulder bag white pebble leather crossbody bag NWT,14300,Brand New,0,False,0
Aimee Kestenberg Black Leather/Purple Gray Suede Handbag/Shoulder Bag Satchel,3000,Pre-Owned,1392,False,
The Sak Silverlake Black Leather Convertible Crossbody Bag Purse Clutch,4899,Pre-Owned,1271,False,
NWT Women's Kipling Metallic Rose gold pink Handbag Crossbody tote,2980,Brand New,750,False,0
Express Reversible Handbag With Shoulder Strap Leather,2000,Pre-Owned,,False,0
Lululemon New Key Bag Wallet Buckle Bag Dual Pouch Wristlet Purple US,1999,Brand New,0,False,0
The Sak Multicolor Crochet Shoulder Bag,3500,Brand New,636,False,
TOMMY HILFIGER WOMENS BLUE & Silver SHOULDER BAG PURSE,1704,New (Other),1271,False,
Dooney & Bourke Ostrich Kyra Bag,8299,Brand New,0,False,0
Lululemon All Night Festival Bag 5L In Black/Gold New,6400,Brand New,0,False,0
Kate Spade Leila Shoulder Bag Taro Milk Pebbled Leather KB694 $399,10649,Brand New,0,True,
Women Sling Bag Chest Fanny Packs Cross Body Travel Shoulder Backpack Sport Gift,883,Brand New,199,True,0
Authentic COACH Reversible Signature Tote Bag PVC Leather Beige White 5540L,9500,Pre-Owned,0,True,0
Vintage Dooney & Bourke Cognac Pebbled Leather Pocket Hobo Crossbody Bag 9” x 7”,9899,Pre-Owned,,False,0
Brighton Canvas Tote Bag Glittering Love 2024 NWT MSRP $150 Jewelry Print,2845,Brand New,0,False,0
Dooney & Bourke Pebble Grain Shopper,18500,Brand New,0,False,0
Kate Spade Nwt Three Bags,25000,Brand New,2500,False,
Tote Bag VIP Museum Beauty Tour Beach Pouch ChaneIGift Joe - Various Models,4290,Brand New,0,False,0
NWT Lululemon Wallet Buckle Bag Dual Pouch Wristlet -BlackGold/RedWhite/PinkGold,2555,Brand New,0,False,0
Shop on eBay,2000,Brand New,,False,
Shop on eBay,2000,Brand New,,False,
Women Crossbody Large Capacity Handbags Waist Bags Shoulder Bags Fanny Pack,956,Brand New,0,False,0
Balenciaga Le Cagole XS Blue Metallic Leather Shoulder Bag,125000,Pre-Owned,0,True,0
Tignanello Yellow Pebble Leather Crossbody. Great Spring Easter Colored Bag.,3000,Pre-Owned,1625,False,
Juicy Couture Shoulder Purse -Yellow NWT,6999,Brand New,701,False,
Womens Vintage Tote Bag Large Handbag Faux Leather Crossbody Shoulder Bag Purse,2039,New (Other),0,False,0
Clear PVC Tote Bag Women Large Transparent Handbag Zip Purse Stadium Security,799,Brand New,0,False,0
Michael Kors Bradshaw Women Medium Leather Pocket Messenger Crossbody Bag Navy,12850,Brand New,0,True,0
Dooney & Bourke Doodle Lunch Bag,4900,Brand New,0,False,0
"Metallic Genuine Shiny Leather, Crossbody, L 30cm-11.81'' Fanny Pack, Belly Bag",4398,Brand New,618,False,0
Dooney & Bourke Tucker Tote,10399,Brand New,0,False,0
Kate Spade Chester Street Miri Leather Shoulder Bag Ocean Blue- Crossbody Strap,7500,Pre-Owned,699,False,
"Clear Crossbody Purse Bag, Stadium Approved for Concerts with Adjustable Strap",899,Brand New,0,False,0
SQUEEZE DE CITRON BAG,5000,New (Other),,False,0
Straw Crossbody Bags Pu Leather Shoulder Bag Rattan Handbag Beach Nice Bag,3999,Brand New,0,False,
Large Waterproof EVA Beach Tote Bag Fashionable Summer Storage Handbag Organizer,3449,Brand New,0,False,0
Alo Yoga Travel Cosmetic Bag Women's Waterproof Multifunctional Storage Bag Hot,3099,Brand New,0,False,0
The Hollace Tote Mini Edition,5499,Brand New,0,False,
New Longchamp Medium Travel Backpack - PaperWhite,8588,New (Other),366,False,
Waterproof Mini Backpack Women Purse Nylon Shoulder Rucksack Small Travel Bag,1399,Brand New,0,True,1395
NIP - Lug - Rally Medium Tote Bag w/ Crossbody Strap - Brushed Grey - NWT  NIP,6999,Brand New,,False,0
Tote Bag BLK,8809,Pre-Owned,0,False,
New Coral Nylon Crossbody Purse Bag Pockets Zippers Orange Peach SIDE POCKETS,999,Brand New,699,False,0
Women Leather Crossbody Shoulder Bag Cell Phone Case Wallet Handbag Purse USA,999,Brand New,0,True,0
KARA New York cream white pebbled leather Tri Way crossbody bag purse,9900,Pre-Owned,,True,0
NWT VANS Out And About CROSSBODY Shoulder Bag WOOD THRUSH Travel School CORDURA,3994,Brand New,0,False,0
Dooney & Bourke Pebble Grain Mini Barlow,17500,Brand New,0,False,0
$275 Rebecca Minkoff Women's Black Darren Small Leather Shoulder Purse Bag,7803,Brand New,,False,13
Baggallini Original Everyday Bag,3390,Brand New,0,False,
Alo Yoga Crossbody Bucket Bag - Espresso,3699,Brand New,0,False,35
Women PU Leather CrossBody Shoulder Bag Tote Purse Satchel Messenger Handbag ,1799,Brand New,999,False,80
Aimee Kestenberg Pebble Leather Pocket Zip Tote Shoulder Bag Hobo,3400,Pre-Owned,650,False,
NWT Tumi Voyageur Kendallville Briefcase Bag $495 Black/Gold,20500,Brand New,,True,0
Michael Kors Vincent Extra-Small Logo Crossbody Bag With Card Case,6999,Brand New,,False,0
MICHAEL KORS JET SET TRAVEL SMALL SIGNATURE LOGO MESSENGER BAG NWT,9099,Brand New,1025,False,
Ibeliv Ampy Clutch Bag AMPY-TEA,4323,Brand New,0,True,0
NWOT SAM EDELMAN WOVEN PURSE black ,8500,New (Other),1000,False,
Leather Woven Tote Bag Designer Dupe,4566,Brand New,1000,False,
Kate Spade New York Tippy Small Triple Compartment Satchel in optic white,10000,Pre-Owned,,False,0
Woman's Handbags Baggallini Go Bagg with RFID Phone Wristlet. ,8500,Pre-Owned,1219,False,
Vintage Shoulder Bag Pu Leather Lace Straps Butterfly Handbag Chain Underarm Bag,2966,New (Other),0,False,20
Pouchette Crossbody Bag Meet Me At Midnight,40000,Brand New,591,False,
KATE SPADE Floral Tote Bag Purse FREE SHIPPING,4500,Pre-Owned,0,False,
"Mali + Lili Josie Triple Zip Crossbody Bag, Black - New",1799,Brand New,0,True,0
"WESTLYN WOVEN BUM BAG, Women’s Crossbody Purse, Blue",2500,Brand New,1710,False,
Women Shoulder Bag Travel Handbag Messenger Crossbody Bag Waterproof Bag Yellow,1289,Brand New,0,True,
Brandon Blackwood Elizabeth Doctor Bag Black Leather w/ Silver Hardware,9845,Brand New,0,False,0
